陕AU8279,2011-9-14 0:35:43,108.985109,34.259856,6,47296
陕AU8279,2011-9-14 0:36:50,108.985141,34.259712,1,47296
陕AU8279,2011-9-14 0:38:12,108.985235,34.259835,1,47296
陕AU8279,2011-9-14 0:38:58,108.985183,34.259734,3,47296
陕AU8279,2011-9-14 0:40:05,108.985267,34.259792,4,47296
陕AU2632,2011-9-14 0:46:20,108.912720,34.207919,32,35377
陕AU6589,2011-9-14 0:47:57,108.856305,34.229361,44,37968
陕AU8279,2011-9-14 0:50:41,108.985103,34.259685,3,47296
陕AU8279,2011-9-14 0:51:58,108.984989,34.259552,4,47561
陕AU2632,2011-9-14 0:52:21,108.904606,34.181274,42,37446
陕AU6589,2011-9-14 0:56:10,108.842105,34.236134,64,37951
陕AU6589,2011-9-14 0:57:06,108.842226,34.226217,80,39022
陕AU6589,2011-9-14 0:58:13,108.844563,34.210946,93,38183
陕AU6589,2011-9-14 0:59:40,108.846420,34.190443,99,39058
陕AU6589,2011-9-14 1:01:02,108.846392,34.174186,85,38370
陕AU6589,2011-9-14 1:01:58,108.851710,34.171624,76,37757
陕AU8279,2011-9-14 1:02:34,108.985123,34.259687,1,47296
陕AU6589,2011-9-14 1:02:50,108.859180,34.171570,55,37709
陕AU6589,2011-9-14 1:03:25,108.863595,34.171514,67,37720
陕AU8279,2011-9-14 1:03:56,108.985185,34.259734,1,47296
陕AU6589,2011-9-14 1:05:03,108.878017,34.171268,38,34984
陕AU8279,2011-9-14 1:05:18,108.985453,34.259797,1,47296
陕AU8279,2011-9-14 1:05:38,108.985025,34.259535,11,47561
